"mois_no","groupe_no","prov_no","no","ca","code_prov","provenance","code_dep","departement","code_groupe","groupe","code_sgroupe","sous_groupe","mois","mois_numero","annee"
21,99,6,23661,9602.09961,5,"Revetement de sol professionnel",8,"Lingerie",26,"Linges & couvertures",26.9,"Divers","Septembre",9,2004
21,68,10,16317,31.7000008,9,"Vente aux employés",6,"Radio -TV",22,"Maroquinerie - parapluies",22.1,"TV","Septembre",9,2004
21,92,2,21885,6436.8999,1,"Zürich",8,"Lingerie",25,"Draps & lits",25.3,"Garnitures de lits","Septembre",9,2004
21,36,5,8517,8876.7998,4,"Commandes téléphoniques",1,"Tapis - rideaux",14,"Vitrage & Décoration",14.3,"Vitrage confectionné","Septembre",9,2004
21,51,7,12165,5830.3999,6,"Studio Radio TV",3,"Bijouterie - Pendules",17,"Bijouterie BG",17.7,"Chaînes et colliers","Septembre",9,2004
21,10,7,2325,9969.90039,6,"Studio Radio TV",0,"Ménage",11,"Cuisine & Accessoires",11,"Casseroles","Septembre",9,2004
21,54,10,12957,7667.8999,9,"Vente aux employés",3,"Bijouterie - Pendules",18,"Bijouterie HG",18,"Bagues or","Septembre",9,2004
21,37,6,8781,3301.3999,5,"Revetement de sol professionnel",1,"Tapis - rideaux",14,"Vitrage & Décoration",14.4,"Travail et montage","Septembre",9,2004
21,25,1,5781,2657.19995,0,"Par correspondance",0,"Ménage",12,"Outillage & jouets",12.5,"Jouets","Septembre",9,2004
21,16,10,3837,7133.7998,9,"Vente aux employés",0,"Ménage",11,"Cuisine & Accessoires",11.6,"Articles pour animeaux","Septembre",9,2004
21,12,4,2733,8021.7998,3,"Expo",0,"Ménage",11,"Cuisine & Accessoires",11.2,"Couvert","Septembre",9,2004
21,96,10,23037,9727.7002,9,"Vente aux employés",8,"Lingerie",26,"Linges & couvertures",26.4,"Couvertures divans piquées smyrne Gobelins","Septembre",9,2004
21,45,8,10749,4417.6001,7,"Studio Photo",2,"Optique - Photos",15,"Optique - Photos",15.8,"Vidéo","Septembre",9,2004
21,63,6,15021,3488.1001,5,"Revetement de sol professionnel",4,"Maroquinerie - parapluies",20,"Maroquinerie - parapluies",20.1,"Serviettes sacs a main cuir artificiel","Septembre",9,2004
21,72,6,17181,8624.09961,5,"Revetement de sol professionnel",6,"Radio -TV",22,"Maroquinerie - parapluies",22.5,"Telecomunications","Septembre",9,2004
21,80,9,19173,2773,8,"Boutique",5,"Sports - Meubles de jardin",21,"Sports - Meubles de jardin",21.5,"Vélos","Septembre",9,2004
21,60,3,14229,7025.6001,2,"Magasin",3,"Bijouterie - Pendules",18,"Bijouterie HG",18.8,"Pendentifs + Médaillons Zodiac","Septembre",9,2004
21,4,5,837,3145.8999,4,"Commandes téléphoniques",0,"Ménage",10,"Nettoyage",10.3,"Divers","Septembre",9,2004
21,16,6,3741,1419.69995,5,"Revetement de sol professionnel",0,"Ménage",11,"Cuisine & Accessoires",11.6,"Articles pour animeaux","Septembre",9,2004
21,65,3,15429,4768.8999,2,"Magasin",4,"Maroquinerie - parapluies",20,"Maroquinerie - parapluies",20.7,"Divers","Septembre",9,2004
21,15,4,3453,4096.7998,3,"Expo",0,"Ménage",11,"Cuisine & Accessoires",11.5,"Articles de salle de bain","Septembre",9,2004
21,39,1,9141,8287,0,"Par correspondance",2,"Optique - Photos",15,"Optique - Photos",15,"Appareil photo sans relex","Septembre",9,2004
21,117,10,28077,5624.2002,9,"Vente aux employés",9,"Meubles",29,"Meubles exterieurs",29.8,"Divers","Septembre",9,2004
21,47,2,11085,9502.09961,1,"Zürich",3,"Bijouterie - Pendules",17,"Bijouterie BG",17,"Divers","Septembre",9,2004
21,110,1,26181,4229.7002,0,"Par correspondance",9,"Meubles",29,"Meubles exterieurs",29.1,"Bureaux","Septembre",9,2004
21,89,10,21357,8069.3999,9,"Vente aux employés",8,"Lingerie",25,"Draps & lits",25,"Draps","Septembre",9,2004
21,82,1,19461,7735.7002,0,"Par correspondance",5,"Sports - Meubles de jardin",21,"Sports - Meubles de jardin",21.9,"Divers","Septembre",9,2004
21,34,6,8061,8744.2998,5,"Revetement de sol professionnel",1,"Tapis - rideaux",14,"Vitrage & Décoration",14.1,"Tissu de décoration","Septembre",9,2004
21,108,6,25821,6967.1001,5,"Revetement de sol professionnel",9,"Meubles",28,"Meubles intérieurs",28.8,"Matelas","Septembre",9,2004
21,21,6,4941,4425.2002,5,"Revetement de sol professionnel",0,"Ménage",12,"Outillage & jouets",12.1,"Lustrerie","Septembre",9,2004
21,117,8,28029,7216.8999,7,"Studio Photo",9,"Meubles",29,"Meubles exterieurs",29.8,"Divers","Septembre",9,2004
21,61,3,14469,2260.6001,2,"Magasin",3,"Bijouterie - Pendules",18,"Bijouterie HG",18.9,"Set bijoux réparation fourniture","Septembre",9,2004
21,3,1,501,7936,0,"Par correspondance",0,"Ménage",10,"Nettoyage",10.2,"Soins corporels","Septembre",9,2004
21,66,4,15693,9872.2998,3,"Expo",4,"Maroquinerie - parapluies",20,"Maroquinerie - parapluies",20.8,"Valises","Septembre",9,2004
21,113,7,27045,9147.09961,6,"Studio Radio TV",9,"Meubles",29,"Meubles exterieurs",29.4,"Salles de bains","Septembre",9,2004
21,75,8,17949,7686.5,7,"Studio Photo",6,"Radio -TV",22,"Maroquinerie - parapluies",22.9,"Divers","Septembre",9,2004
21,86,4,20493,8257.5,3,"Expo",7,"Montres",24,"Montres",24.6,"Montres suisses dames","Septembre",9,2004
21,32,1,7461,9773.59961,0,"Par correspondance",1,"Tapis - rideaux",13,"Tapis",13.9,"Tapis divers","Septembre",9,2004
21,101,3,24069,3408.6001,2,"Magasin",9,"Meubles",28,"Meubles intérieurs",28.1,"Parois - crédences","Septembre",9,2004
21,8,8,1869,636.700012,7,"Studio Photo",0,"Ménage",10,"Nettoyage",10.7,"Soins corporels","Septembre",9,2004
21,20,7,4725,5364.2998,6,"Studio Radio TV",0,"Ménage",12,"Outillage & jouets",12,"Outillage, jardin accessoire auto","Septembre",9,2004
21,107,4,25533,2608,3,"Expo",9,"Meubles",28,"Meubles intérieurs",28.7,"Studio","Septembre",9,2004
21,44,7,10485,1435,6,"Studio Radio TV",2,"Optique - Photos",15,"Optique - Photos",15.7,"Jumelles et telescope","Septembre",9,2004
21,13,4,2973,3373,3,"Expo",0,"Ménage",11,"Cuisine & Accessoires",11.3,"Articles de cuisine et de cadeaux","Septembre",9,2004
21,113,6,27021,1815.80005,5,"Revetement de sol professionnel",9,"Meubles",29,"Meubles exterieurs",29.4,"Salles de bains","Septembre",9,2004
21,42,4,9933,9819.7002,3,"Expo",2,"Optique - Photos",15,"Optique - Photos",15.3,"Projection diapositives","Septembre",9,2004
21,98,2,23325,497.899994,1,"Zürich",8,"Lingerie",26,"Linges & couvertures",26.8,"Divers","Septembre",9,2004
21,83,10,19917,8850.90039,9,"Vente aux employés",7,"Montres",24,"Montres",24,"Montres Casio + Accurist Hommes","Septembre",9,2004
21,3,2,525,429.5,1,"Zürich",0,"Ménage",10,"Nettoyage",10.2,"Soins corporels","Septembre",9,2004
21,29,10,6957,7107.8999,9,"Vente aux employés",1,"Tapis - rideaux",13,"Tapis",13.2,"Milieux","Septembre",9,2004
21,64,2,15165,6448,1,"Zürich",4,"Maroquinerie - parapluies",20,"Maroquinerie - parapluies",20.4,"Sac de voyage sport plage commission","Septembre",9,2004
21,38,8,9069,6978.1001,7,"Studio Photo",1,"Tapis - rideaux",14,"Vitrage & Décoration",14.5,"Rideaux de douche","Septembre",9,2004
21,81,1,19221,9644.2998,0,"Par correspondance",5,"Sports - Meubles de jardin",21,"Sports - Meubles de jardin",21.7,"Fitness","Septembre",9,2004
21,24,8,5709,1387.90002,7,"Studio Photo",0,"Ménage",12,"Outillage & jouets",12.4,"Jouets techniques","Septembre",9,2004
21,114,4,27213,7282.1001,3,"Expo",9,"Meubles",29,"Meubles exterieurs",29.5,"Rotins","Septembre",9,2004
21,51,8,12189,2746.19995,7,"Studio Photo",3,"Bijouterie - Pendules",17,"Bijouterie BG",17.7,"Chaînes et colliers","Septembre",9,2004
21,60,9,14373,6388.3999,8,"Boutique",3,"Bijouterie - Pendules",18,"Bijouterie HG",18.8,"Pendentifs + Médaillons Zodiac","Septembre",9,2004
21,69,9,16533,7293.7002,8,"Boutique",6,"Radio -TV",22,"Maroquinerie - parapluies",22.2,"Hi-Fi","Septembre",9,2004
21,51,5,12117,8887.59961,4,"Commandes téléphoniques",3,"Bijouterie - Pendules",17,"Bijouterie BG",17.7,"Chaînes et colliers","Septembre",9,2004
21,42,8,10029,3162,7,"Studio Photo",2,"Optique - Photos",15,"Optique - Photos",15.3,"Projection diapositives","Septembre",9,2004
21,50,6,11901,4622.5,5,"Revetement de sol professionnel",3,"Bijouterie - Pendules",17,"Bijouterie BG",17.4,"Pendentifs et médaillons","Septembre",9,2004
21,7,5,1557,8656.59961,4,"Commandes téléphoniques",0,"Ménage",10,"Nettoyage",10.6,"Lavage et séchage","Septembre",9,2004
21,24,2,5565,7963.6001,1,"Zürich",0,"Ménage",12,"Outillage & jouets",12.4,"Jouets techniques","Septembre",9,2004
21,92,6,21981,6147.6001,5,"Revetement de sol professionnel",8,"Lingerie",25,"Draps & lits",25.3,"Garnitures de lits","Septembre",9,2004
21,44,4,10413,8000.7998,3,"Expo",2,"Optique - Photos",15,"Optique - Photos",15.7,"Jumelles et telescope","Septembre",9,2004
21,34,3,7989,6561.2002,2,"Magasin",1,"Tapis - rideaux",14,"Vitrage & Décoration",14.1,"Tissu de décoration","Septembre",9,2004
21,116,7,27765,1756.19995,6,"Studio Radio TV",9,"Meubles",29,"Meubles exterieurs",29.7,"Autres petits meubles","Septembre",9,2004
21,77,9,18453,7393.5,8,"Boutique",5,"Sports - Meubles de jardin",21,"Sports - Meubles de jardin",21.1,"Meubles de camping","Septembre",9,2004
21,51,3,12069,9860.5,2,"Magasin",3,"Bijouterie - Pendules",17,"Bijouterie BG",17.7,"Chaînes et colliers","Septembre",9,2004
21,30,2,7005,6619.2998,1,"Zürich",1,"Tapis - rideaux",13,"Tapis",13.3,"Passage + divers","Septembre",9,2004
21,9,5,2037,1851.69995,4,"Commandes téléphoniques",0,"Ménage",10,"Nettoyage",10.9,"Divers","Septembre",9,2004
21,111,1,26421,3862.19995,0,"Par correspondance",9,"Meubles",29,"Meubles exterieurs",29.2,"Armoires de cuisine","Septembre",9,2004
21,76,8,18189,5377.1001,7,"Studio Photo",5,"Sports - Meubles de jardin",21,"Sports - Meubles de jardin",21,"Tentes","Septembre",9,2004
21,22,6,5181,2094.5,5,"Revetement de sol professionnel",0,"Ménage",12,"Outillage & jouets",12.2,"Machine de bureau","Septembre",9,2004
21,9,9,2133,9666,8,"Boutique",0,"Ménage",10,"Nettoyage",10.9,"Divers","Septembre",9,2004
21,36,9,8613,4424.2002,8,"Boutique",1,"Tapis - rideaux",14,"Vitrage & Décoration",14.3,"Vitrage confectionné","Septembre",9,2004
21,30,7,7125,6444.7998,6,"Studio Radio TV",1,"Tapis - rideaux",13,"Tapis",13.3,"Passage + divers","Septembre",9,2004
21,34,1,7941,2537.80005,0,"Par correspondance",1,"Tapis - rideaux",14,"Vitrage & Décoration",14.1,"Tissu de décoration","Septembre",9,2004
21,66,2,15645,4718.2002,1,"Zürich",4,"Maroquinerie - parapluies",20,"Maroquinerie - parapluies",20.8,"Valises","Septembre",9,2004
21,35,5,8277,7985.1001,4,"Commandes téléphoniques",1,"Tapis - rideaux",14,"Vitrage & Décoration",14.2,"Bar et accessoires","Septembre",9,2004
21,26,7,6165,2630.30005,6,"Studio Radio TV",0,"Ménage",12,"Outillage & jouets",12.8,"Divers","Septembre",9,2004
21,112,9,26853,2996,8,"Boutique",9,"Meubles",29,"Meubles exterieurs",29.3,"Autres meubles de cuisines","Septembre",9,2004
21,102,6,24381,3711.80005,5,"Revetement de sol professionnel",9,"Meubles",28,"Meubles intérieurs",28.2,"Tables de salon","Septembre",9,2004
21,53,6,12621,7333.7998,5,"Revetement de sol professionnel",3,"Bijouterie - Pendules",17,"Bijouterie BG",17.9,"Baguier et sets","Septembre",9,2004
21,109,6,26061,3302.80005,5,"Revetement de sol professionnel",9,"Meubles",29,"Meubles exterieurs",29,"Meubles de corridor","Septembre",9,2004
21,21,1,4821,1606.40002,0,"Par correspondance",0,"Ménage",12,"Outillage & jouets",12.1,"Lustrerie","Septembre",9,2004
21,22,10,5277,1731.90002,9,"Vente aux employés",0,"Ménage",12,"Outillage & jouets",12.2,"Machine de bureau","Septembre",9,2004
21,104,5,24837,3442.6001,4,"Commandes téléphoniques",9,"Meubles",28,"Meubles intérieurs",28.4,"Chambres à coucher","Septembre",9,2004
21,13,8,3069,8911.2998,7,"Studio Photo",0,"Ménage",11,"Cuisine & Accessoires",11.3,"Articles de cuisine et de cadeaux","Septembre",9,2004
21,86,3,20469,7590.2002,2,"Magasin",7,"Montres",24,"Montres",24.6,"Montres suisses dames","Septembre",9,2004
21,21,8,4989,3354.30005,7,"Studio Photo",0,"Ménage",12,"Outillage & jouets",12.1,"Lustrerie","Septembre",9,2004
21,67,10,16077,8021.6001,9,"Vente aux employés",6,"Radio -TV",22,"Maroquinerie - parapluies",22,"Radio","Septembre",9,2004
21,58,9,13893,3060.30005,8,"Boutique",3,"Bijouterie - Pendules",18,"Bijouterie HG",18.5,"Chainettes et colliers","Septembre",9,2004
21,50,10,11997,4548,9,"Vente aux employés",3,"Bijouterie - Pendules",17,"Bijouterie BG",17.4,"Pendentifs et médaillons","Septembre",9,2004
21,61,5,14517,3593.6001,4,"Commandes téléphoniques",3,"Bijouterie - Pendules",18,"Bijouterie HG",18.9,"Set bijoux réparation fourniture","Septembre",9,2004
21,26,2,6045,3997.3999,1,"Zürich",0,"Ménage",12,"Outillage & jouets",12.8,"Divers","Septembre",9,2004
21,115,3,27429,5775.5,2,"Magasin",9,"Meubles",29,"Meubles exterieurs",29.6,"Petites armoires","Septembre",9,2004
21,26,8,6189,9110,7,"Studio Photo",0,"Ménage",12,"Outillage & jouets",12.8,"Divers","Septembre",9,2004
21,77,3,18309,1102.59998,2,"Magasin",5,"Sports - Meubles de jardin",21,"Sports - Meubles de jardin",21.1,"Meubles de camping","Septembre",9,2004
21,63,1,14901,3127.19995,0,"Par correspondance",4,"Maroquinerie - parapluies",20,"Maroquinerie - parapluies",20.1,"Serviettes sacs a main cuir artificiel","Septembre",9,2004
21,57,3,13509,387,2,"Magasin",3,"Bijouterie - Pendules",18,"Bijouterie HG",18.3,"Divers","Septembre",9,2004
21,63,3,14949,5466.7002,2,"Magasin",4,"Maroquinerie - parapluies",20,"Maroquinerie - parapluies",20.1,"Serviettes sacs a main cuir artificiel","Septembre",9,2004
21,58,6,13821,1995.09998,5,"Revetement de sol professionnel",3,"Bijouterie - Pendules",18,"Bijouterie HG",18.5,"Chainettes et colliers","Septembre",9,2004
21,57,9,13653,4092.3999,8,"Boutique",3,"Bijouterie - Pendules",18,"Bijouterie HG",18.3,"Divers","Septembre",9,2004
21,63,9,15093,9744.59961,8,"Boutique",4,"Maroquinerie - parapluies",20,"Maroquinerie - parapluies",20.1,"Serviettes sacs a main cuir artificiel","Septembre",9,2004
21,83,7,19845,1483.09998,6,"Studio Radio TV",7,"Montres",24,"Montres",24,"Montres Casio + Accurist Hommes","Septembre",9,2004
21,34,10,8157,290.899994,9,"Vente aux employés",1,"Tapis - rideaux",14,"Vitrage & Décoration",14.1,"Tissu de décoration","Septembre",9,2004
21,78,7,18645,5480.6001,6,"Studio Radio TV",5,"Sports - Meubles de jardin",21,"Sports - Meubles de jardin",21.2,"Articles camping textil","Septembre",9,2004
21,50,1,11781,4114.1001,0,"Par correspondance",3,"Bijouterie - Pendules",17,"Bijouterie BG",17.4,"Pendentifs et médaillons","Septembre",9,2004
21,79,4,18813,9796.90039,3,"Expo",5,"Sports - Meubles de jardin",21,"Sports - Meubles de jardin",21.3,"Accessoires camping","Septembre",9,2004
21,11,2,2445,7758.2002,1,"Zürich",0,"Ménage",11,"Cuisine & Accessoires",11.1,"Vaisselle et verrerie","Septembre",9,2004
21,57,6,13581,7585.1001,5,"Revetement de sol professionnel",3,"Bijouterie - Pendules",18,"Bijouterie HG",18.3,"Divers","Septembre",9,2004
21,114,10,27357,3138.69995,9,"Vente aux employés",9,"Meubles",29,"Meubles exterieurs",29.5,"Rotins","Septembre",9,2004
21,99,4,23613,372.100006,3,"Expo",8,"Lingerie",26,"Linges & couvertures",26.9,"Divers","Septembre",9,2004
21,59,2,13965,6300.7998,1,"Zürich",3,"Bijouterie - Pendules",18,"Bijouterie HG",18.6,"Bracelets","Septembre",9,2004
21,59,6,14061,878.400024,5,"Revetement de sol professionnel",3,"Bijouterie - Pendules",18,"Bijouterie HG",18.6,"Bracelets","Septembre",9,2004
21,113,10,27117,3131.69995,9,"Vente aux employés",9,"Meubles",29,"Meubles exterieurs",29.4,"Salles de bains","Septembre",9,2004
21,24,7,5685,6351.7002,6,"Studio Radio TV",0,"Ménage",12,"Outillage & jouets",12.4,"Jouets techniques","Septembre",9,2004
21,30,4,7053,3206.5,3,"Expo",1,"Tapis - rideaux",13,"Tapis",13.3,"Passage + divers","Septembre",9,2004
21,72,8,17229,4579,7,"Studio Photo",6,"Radio -TV",22,"Maroquinerie - parapluies",22.5,"Telecomunications","Septembre",9,2004
21,53,9,12693,2211.5,8,"Boutique",3,"Bijouterie - Pendules",17,"Bijouterie BG",17.9,"Baguier et sets","Septembre",9,2004
21,30,10,7197,8782.2998,9,"Vente aux employés",1,"Tapis - rideaux",13,"Tapis",13.3,"Passage + divers","Septembre",9,2004
21,17,10,4077,7491.7998,9,"Vente aux employés",0,"Ménage",11,"Cuisine & Accessoires",11.7,"Réveils et pendules","Septembre",9,2004
21,92,7,22005,4630.8999,6,"Studio Radio TV",8,"Lingerie",25,"Draps & lits",25.3,"Garnitures de lits","Septembre",9,2004
21,17,4,3933,8963.7002,3,"Expo",0,"Ménage",11,"Cuisine & Accessoires",11.7,"Réveils et pendules","Septembre",9,2004
21,80,6,19101,7666.7002,5,"Revetement de sol professionnel",5,"Sports - Meubles de jardin",21,"Sports - Meubles de jardin",21.5,"Vélos","Septembre",9,2004
21,117,4,27933,3465.69995,3,"Expo",9,"Meubles",29,"Meubles exterieurs",29.8,"Divers","Septembre",9,2004
21,19,10,4557,6471.2002,9,"Vente aux employés",0,"Ménage",11,"Cuisine & Accessoires",11.9,"Divers","Septembre",9,2004
21,6,3,1269,6690.7002,2,"Magasin",0,"Ménage",10,"Nettoyage",10.5,"Machines de cuisines","Septembre",9,2004
21,78,2,18525,8218.59961,1,"Zürich",5,"Sports - Meubles de jardin",21,"Sports - Meubles de jardin",21.2,"Articles camping textil","Septembre",9,2004
21,27,5,6357,5092.3999,4,"Commandes téléphoniques",1,"Tapis - rideaux",13,"Tapis",13,"Tapis d'orient","Septembre",9,2004
21,60,1,14181,7913.1001,0,"Par correspondance",3,"Bijouterie - Pendules",18,"Bijouterie HG",18.8,"Pendentifs + Médaillons Zodiac","Septembre",9,2004
21,2,4,333,2180,3,"Expo",0,"Ménage",10,"Nettoyage",10.1,"Lavage, séchage,…","Septembre",9,2004
21,68,8,16269,5978.1001,7,"Studio Photo",6,"Radio -TV",22,"Maroquinerie - parapluies",22.1,"TV","Septembre",9,2004
21,47,3,11109,1761.40002,2,"Magasin",3,"Bijouterie - Pendules",17,"Bijouterie BG",17,"Divers","Septembre",9,2004
21,9,2,1965,7758.2998,1,"Zürich",0,"Ménage",10,"Nettoyage",10.9,"Divers","Septembre",9,2004
21,96,8,22989,4826.8999,7,"Studio Photo",8,"Lingerie",26,"Linges & couvertures",26.4,"Couvertures divans piquées smyrne Gobelins","Septembre",9,2004
21,24,10,5757,92.4000015,9,"Vente aux employés",0,"Ménage",12,"Outillage & jouets",12.4,"Jouets techniques","Septembre",9,2004
21,102,8,24429,9592.2002,7,"Studio Photo",9,"Meubles",28,"Meubles intérieurs",28.2,"Tables de salon","Septembre",9,2004
21,101,6,24141,368.600006,5,"Revetement de sol professionnel",9,"Meubles",28,"Meubles intérieurs",28.1,"Parois - crédences","Septembre",9,2004
21,109,2,25965,3791.1001,1,"Zürich",9,"Meubles",29,"Meubles exterieurs",29,"Meubles de corridor","Septembre",9,2004
21,48,8,11469,3432.69995,7,"Studio Photo",3,"Bijouterie - Pendules",17,"Bijouterie BG",17.1,"Bagues","Septembre",9,2004
21,2,5,357,7417.7998,4,"Commandes téléphoniques",0,"Ménage",10,"Nettoyage",10.1,"Lavage, séchage,…","Septembre",9,2004
21,25,3,5829,8249.7998,2,"Magasin",0,"Ménage",12,"Outillage & jouets",12.5,"Jouets","Septembre",9,2004
21,18,10,4317,1190.09998,9,"Vente aux employés",0,"Ménage",11,"Cuisine & Accessoires",11.8,"Divers","Septembre",9,2004
21,88,4,20973,3211.1001,3,"Expo",7,"Montres",24,"Montres",24.9,"Grosse horlogerie (pendules et réveils)","Septembre",9,2004
21,79,1,18741,6549.2998,0,"Par correspondance",5,"Sports - Meubles de jardin",21,"Sports - Meubles de jardin",21.3,"Accessoires camping","Septembre",9,2004
21,49,1,11541,5417.2998,0,"Par correspondance",3,"Bijouterie - Pendules",17,"Bijouterie BG",17.3,"Boucles d'oreilles","Septembre",9,2004
21,22,7,5205,2575.5,6,"Studio Radio TV",0,"Ménage",12,"Outillage & jouets",12.2,"Machine de bureau","Septembre",9,2004
21,91,9,21813,8599.5,8,"Boutique",8,"Lingerie",25,"Draps & lits",25.2,"Fourres","Septembre",9,2004
21,52,3,12309,11.8999996,2,"Magasin",3,"Bijouterie - Pendules",17,"Bijouterie BG",17.8,"Bracelets identité","Septembre",9,2004
21,21,9,5013,2515.80005,8,"Boutique",0,"Ménage",12,"Outillage & jouets",12.1,"Lustrerie","Septembre",9,2004
21,27,2,6285,8782.7998,1,"Zürich",1,"Tapis - rideaux",13,"Tapis",13,"Tapis d'orient","Septembre",9,2004
21,72,1,17061,1458.69995,0,"Par correspondance",6,"Radio -TV",22,"Maroquinerie - parapluies",22.5,"Telecomunications","Septembre",9,2004
21,4,10,957,5737.8999,9,"Vente aux employés",0,"Ménage",10,"Nettoyage",10.3,"Divers","Septembre",9,2004
21,59,3,13989,9213.2002,2,"Magasin",3,"Bijouterie - Pendules",18,"Bijouterie HG",18.6,"Bracelets","Septembre",9,2004
21,36,6,8541,3884.6001,5,"Revetement de sol professionnel",1,"Tapis - rideaux",14,"Vitrage & Décoration",14.3,"Vitrage confectionné","Septembre",9,2004
21,17,9,4053,9472.7002,8,"Boutique",0,"Ménage",11,"Cuisine & Accessoires",11.7,"Réveils et pendules","Septembre",9,2004
21,99,3,23589,9062.40039,2,"Magasin",8,"Lingerie",26,"Linges & couvertures",26.9,"Divers","Septembre",9,2004
